x,y,color,target
52.367799882757716,110.53488859790595,M,
51.84848352316466,110.82384481481465,M,
51.33443099807852,111.12206483105052,M,
50.82580754176083,111.42945278838559,M,
50.32277664338265,111.74590988169842,M,
49.82549999447349,112.0713343907337,M,
49.334137436948055,112.40562171279845,M,
48.84884691172749,112.7486643963851,M,
48.3697844079718,113.10035217571001,M,
47.8971039129394,113.46057200615678,M,
47.43095736249044,113.82920810061268,M,
46.97149459224922,114.20614196668662,M,
46.51886328944195,114.59125244479668,M,
46.073208945424895,114.98441574711507,M,
45.63467480891846,115.38550549735773,M,
45.20340183996207,115.79439277140611,M,
44.77952866460477,116.21094613874777,M,
44.36319153034597,116.63503170472278,M,
43.95452426234085,117.066513153562,M,
43.55365822038428,117.50525179220378,M,
43.019023902743804,118.09596545166208,M,
42.217035565243094,118.84886966395649,M,
41.34050784989954,119.513511831301,M,
40.39910846293163,120.08256124971231,M,
39.610842464785684,120.49360170285392,M,
38.869462570166334,120.88019344796429,M,
38.12808267554699,121.26678519307467,M,
37.38670278092765,121.65337693818503,M,
36.64532288630831,122.0399686832954,M,
35.903942991688965,122.42656042840578,M,
35.16256309706962,122.81315217351614,M,
34.42118320245028,123.19974391862652,M,
33.67980330783093,123.58633566373689,M,
32.93842341321159,123.97292740884726,M,
32.197043518592245,124.35951915395763,M,
31.455663623972903,124.746110899068,M,
30.71428372935356,125.13270264417838,M,
29.972903834734215,125.51929438928875,M,
29.23152394011487,125.90588613439911,M,
28.490144045495526,126.29247787950949,M,
27.748764150876184,126.67906962461986,M,
27.00738425625684,127.06566136973024,M,
26.266004361637496,127.4522531148406,M,
25.52462446701815,127.83884485995098,M,
24.78324457239881,128.22543660506136,M,
24.041864677779465,128.61202835017173,M,
23.30048478316012,128.9986200952821,M,
22.559104888540777,129.38521184039246,M,
21.817724993921438,129.77180358550282,M,
21.07634509930209,130.1583953306132,M,
20.33496520468275,130.54498707572358,M,
19.593585310063403,130.93157882083395,M,
18.852205415444057,131.3181705659443,M,
18.11082552082472,131.70476231105468,M,
17.369445626205376,132.09135405616507,M,
16.62806573158603,132.47794580127544,M,
15.886685836966688,132.8645375463858,M,
15.145305942347342,133.25112929149617,M,
14.403926047728,133.63772103660654,M,
13.662546153108654,134.02431278171693,M,
12.921166258489311,134.4109045268273,M,
12.179786363869965,134.79749627193766,M,
11.438406469250623,135.18408801704803,M,
10.69702657463128,135.5706797621584,M,
9.955646680011942,135.95727150726879,M,
9.214266785392596,136.34386325237915,M,
8.47288689077325,136.73045499748952,M,
7.731506996153911,137.11704674259988,M,
6.9901271015345685,137.50363848771025,M,
6.248747206915212,137.89023023282064,M,
5.507367312295877,138.276821977931,M,
4.765987417676534,138.66341372304137,M,
4.024607523057185,139.05000546815174,M,
3.2832276284378494,139.4365972132621,M,
2.5418477338185,139.8231889583725,M,
1.8004678391991575,140.20978070348286,M,
1.0590879445798151,140.59637244859323,M,
0.31770804996047275,140.9829641937036,M,
-0.42367184465886965,141.36955593881396,M,
-1.1650517392782191,141.75614768392435,M,
-1.9064316338975615,142.14273942903472,M,
-2.647811528516904,142.52933117414509,M,
-3.3891914231362463,142.91592291925545,M,
-4.130571317755589,143.30251466436584,M,
-5.204374418270845,143.79254745945076,M,
-6.323648793811746,144.16726083149987,M,
-7.476049351746047,144.4225218606595,M,
-8.648865632558163,144.55551513265823,M,
-9.82916200049727,144.56477379155973,M,
-11.003920317817954,144.4501957185231,M,
-12.16018352898071,144.21304465812807,M,
-13.285198571143233,143.8559362798408,M,
-14.366557034704037,143.38280932835704,M,
-15.39233202247594,142.79888218102062,M,
-16.35120969799435,142.11059529146996,M,
-17.23261407204166,141.32554015433297,M,
-18.026823651048595,140.45237557445782,M,
-18.689560364517227,139.5599735504254,M,
-19.16991391432189,138.87560684118006,M,
-19.650267464126554,138.19124013193468,M,
-20.130621013931215,137.50687342268932,M,
-20.610974563735876,136.82250671344397,M,
-21.09132811354054,136.1381400041986,M,
-21.571681663345203,135.45377329495324,M,
-22.052035213149868,134.76940658570786,M,
-22.53238876295453,134.0850398764625,M,
-23.012742312759194,133.40067316721712,M,
-23.493095862563855,132.71630645797177,M,
-23.973449412368517,132.0319397487264,M,
-24.45380296217318,131.34757303948103,M,
-24.934156511977843,130.66320633023568,M,
-25.414510061782508,129.9788396209903,M,
-25.89486361158717,129.29447291174495,M,
-26.37521716139183,128.61010620249957,M,
-26.855570711196496,127.92573949325421,M,
-27.33592426100116,127.24137278400885,M,
-27.816277810805822,126.55700607476348,M,
-28.296631360610483,125.87263936551811,M,
-28.77698491041515,125.18827265627274,M,
-29.25733846021981,124.50390594702738,M,
-29.737692010024475,123.81953923778201,M,
-30.218045559829136,123.13517252853664,M,
-30.698399109633797,122.45080581929128,M,
-31.178752659438462,121.76643911004592,M,
-31.659106209243127,121.08207240080056,M,
-32.13945975904779,120.39770569155519,M,
-32.61981330885245,119.71333898230982,M,
-33.10016685865712,119.02897227306445,M,
-33.58052040846178,118.34460556381909,M,
-34.06087395826644,117.66023885457372,M,
-34.5412275080711,116.97587214532837,M,
-35.021581057875764,116.291505436083,M,
-35.501934607680425,115.60713872683763,M,
-35.982288157485094,114.92277201759225,M,
-36.462641707289755,114.2384053083469,M,
-36.94299525709442,113.55403859910153,M,
-37.423348806899085,112.86967188985616,M,
-37.90370235670375,112.1853051806108,M,
-38.38405590650841,111.50093847136543,M,
-38.86440945631307,110.81657176212008,M,
-39.34476300611773,110.1322050528747,M,
-39.82511655592239,109.44783834362934,M,
-40.30547010572706,108.76347163438396,M,
-40.78582365553172,108.07910492513861,M,
-41.26617720533638,107.39473821589324,M,
-41.74653075514105,106.71037150664787,M,
-42.22688430494571,106.0260047974025,M,
-42.707237854750375,105.34163808815714,M,
-43.187591404555036,104.65727137891179,M,
-43.6679449543597,103.9729046696664,M,
-44.14829850416436,103.28853796042105,M,
-44.62865205396902,102.60417125117569,M,
-45.10900560377369,101.91980454193032,M,
-45.58935915357835,101.23543783268495,M,
-46.06971270338302,100.55107112343958,M,
-46.55006625318768,99.86670441419423,M,
-47.03041980299234,99.18233770494885,M,
-47.47540961719925,98.5288714436164,M,
-47.814814763467766,97.82861916309044,M,
-48.08061135905465,96.99933698146113,M,
-48.27460847371818,96.04605304210456,M,
-48.398615177216634,94.97379548839682,M,
-48.454440539308266,93.78759246371396,M,
-48.44389362975132,92.49247211143202,M,
-48.36878351830413,91.09346257492714,M,
-48.230919274724904,89.59559199757537,M,
-48.032109968771955,88.00388852275275,M,
-47.77416467020353,86.32338029383536,M,
-47.4588924487779,84.5590954541993,M,
-47.088102374253346,82.71606214722061,M,
-46.66360351638813,80.79930851627535,M,
-46.187204944940504,78.8138627047396,M,
-45.660715729668766,76.76475285598946,M,
-45.085944940331174,74.65700711340098,M,
-44.464701646685995,72.49565362035021,M,
-43.79879491849151,70.28572052021325,M,
-43.09003382550599,68.03223595636618,M,
-42.34022743748768,65.74022807218502,M,
-41.55118482419486,63.414725011045874,M,
-40.7247150553858,61.06075491632482,M,
-39.862627200818785,58.6833459313979,M,
-38.96673033025207,56.287526199641206,M,
-38.03883351344392,53.8783238644308,M,
-37.08074582015262,51.46076706914275,M,
-36.09427632013643,49.039883957153144,M,
-35.0812340831536,46.620702671837996,M,
-34.043428178962444,44.20825135657346,M,
-32.982667677321196,41.80755815473556,M,
-31.900761647988148,39.42365120970037,M,
-30.799519160721548,37.06155866484395,M,
-29.680749285279678,34.72630866354238,M,
-28.546261091420813,32.42292934917175,M,
-27.3978636489032,30.156448865108093,M,
-26.23736602748513,27.9318953547275,M,
-25.066577296924873,25.754296961406048,M,
-23.887306526980687,23.6286818285198,M,
-22.701362787410844,21.560078099444812,M,
-21.51055514797362,19.553513917557183,M,
-20.31669267842728,17.614017426232955,M,
-19.121584448530093,15.746616768848217,M,
-17.927039528040332,13.956340088779031,M,
-16.73486698671626,12.248215529401467,M,
-15.546875894316138,10.627271234091582,M,
-14.36487532059826,9.098535346225477,M,
-13.190674335320885,7.667036009179205,M,
-12.02608200824228,6.337801366328835,M,
-10.872907409120712,5.11585956105044,M,
-9.73295960771446,4.006238736720092,M,
-8.608047673781781,3.0139670367138565,M,
-7.499980677080954,2.144072604407807,M,
-6.410567687370245,1.4015835831780112,M,
-5.341617774407922,0.7915281164005405,M,
-4.294940007952252,0.31893434745146365,M,
-3.2723434577615134,-0.011169580293144521,M,
-2.2756371935939725,-0.1937555234572168,M,
-1.3066302852078973,-0.22379533866468296,M,
-0.3671318023615577,-0.09626088253947303,M,
