x,y,color,target
12.832995252648747,138.10449599082045,M,
11.954561915220925,138.7751468164272,M,
11.010637246565972,139.3499719012106,M,
10.011632310965403,139.8226311831858,M,
8.968565683256235,140.18791144319314,M,
7.8929419189094645,140.44178380435932,M,
6.796624663960834,140.58144816879602,M,
5.691705804334321,140.60536410141953,M,
4.922512403538374,140.57350097661057,M,
4.237200260088207,140.54511255526262,M,
3.5518881166380396,140.5167241339147,M,
2.866575973187872,140.48833571256677,M,
2.181263829737705,140.45994729121884,M,
1.4959516862875377,140.43155886987088,M,
0.8106395428373707,140.40317044852296,M,
0.12532739938720372,140.37478202717503,M,
-0.5599847440629633,140.34639360582707,M,
-1.2452968875131303,140.31800518447915,M,
-1.9306090309632973,140.28961676313122,M,
-2.615921174413465,140.2612283417833,M,
-3.301233317863632,140.23283992043534,M,
-3.986545461313799,140.2044514990874,M,
-4.671857604763966,140.17606307773949,M,
-5.357169748214133,140.14767465639153,M,
-6.0424818916643,140.1192862350436,M,
-6.727794035114469,140.09089781369568,M,
-7.413106178564636,140.06250939234775,M,
-8.098418322014803,140.0341209709998,M,
-8.78373046546497,140.00573254965187,M,
-9.469042608915135,139.97734412830394,M,
-10.154354752365304,139.94895570695599,M,
-10.839666895815474,139.92056728560806,M,
-11.52497903926564,139.89217886426013,M,
-12.210291182715808,139.8637904429122,M,
-12.89560332616597,139.83540202156425,M,
-13.580915469616139,139.80701360021632,M,
-14.266227613066308,139.7786251788684,M,
-14.951539756516473,139.75023675752044,M,
-15.636851899966642,139.7218483361725,M,
-16.322164043416805,139.6934599148246,M,
-17.007476186866974,139.66507149347666,M,
-17.692788330317143,139.6366830721287,M,
-18.378100473767304,139.60829465078078,M,
-19.06341261721748,139.57990622943285,M,
-19.74872476066765,139.5515178080849,M,
-20.43403690411781,139.52312938673697,M,
-21.11934904756798,139.49474096538904,M,
-21.80466119101815,139.46635254404111,M,
-22.489973334468317,139.43796412269316,M,
-23.17528547791848,139.40957570134523,M,
-23.860597621368647,139.3811872799973,M,
-24.545909764818816,139.35279885864935,M,
-25.231221908268978,139.32441043730142,M,
-25.916534051719154,139.2960220159535,M,
-26.601846195169315,139.26763359460557,M,
-27.287158338619484,139.23924517325761,M,
-27.972470482069646,139.2108567519097,M,
-28.657782625519815,139.18246833056176,M,
-29.343094768969983,139.1540799092138,M,
-30.028406912420145,139.12569148786588,M,
-30.713719055870314,139.09730306651795,M,
-31.399031199320483,139.06891464517003,M,
-32.08434334277065,139.04052622382207,M,
-32.76965548622082,139.01213780247414,M,
-33.45496762967099,138.98374938112622,M,
-34.14027977312116,138.95536095977826,M,
-34.82559191657132,138.92697253843033,M,
-35.51090406002149,138.8985841170824,M,
-36.69630836334161,138.78690401403975,M,
-37.86346278002358,138.55151842534488,M,
-38.999494122129825,138.19502354810575,M,
-40.091872475228364,137.72135136037758,M,
-41.12854939770992,137.13572625321459,M,
-42.09809080967647,136.44460740798797,M,
-42.989803105696616,135.6556175545222,M,
-43.79385110046079,134.7774588958157,M,
-44.501366506448946,133.81981712665834,M,
-45.104545747150674,132.7932546047767,M,
-45.59673602700215,131.70909385278225,M,
-45.972508708727084,130.57929267584237,M,
-46.22771918876273,129.41631227247117,M,
-46.359552610371885,128.23297979311792,M,
-46.3665549102459,127.04234686247055,M,
-46.34071193843845,126.3277154179992,M,
-46.314868966631,125.61308397352785,M,
-46.289025994823554,124.89845252905651,M,
-46.263183023016104,124.18382108458516,M,
-46.237340051208655,123.46918964011381,M,
-46.2114970794012,122.75455819564246,M,
-46.18565410759375,122.03992675117111,M,
-46.1598111357863,121.32529530669977,M,
-46.13396816397885,120.61066386222842,M,
-46.1081251921714,119.89603241775707,M,
-46.08228222036395,119.18140097328572,M,
-46.0564392485565,118.46676952881437,M,
-46.03059627674905,117.75213808434302,M,
-46.0047533049416,117.03750663987168,M,
-45.97891033313415,116.32287519540033,M,
-45.9530673613267,115.60824375092898,M,
-45.927224389519246,114.89361230645763,M,
-45.9013814177118,114.17898086198628,M,
-45.87553844590435,113.46434941751494,M,
-45.8496954740969,112.74971797304359,M,
-45.82385250228945,112.03508652857224,M,
-45.798009530482,111.32045508410089,M,
-45.77216655867455,110.60582363962953,M,
-45.7463235868671,109.89119219515818,M,
-45.72048061505965,109.17656075068685,M,
-45.6946376432522,108.4619293062155,M,
-45.66879467144474,107.74729786174414,M,
-45.642951699637294,107.0326664172728,M,
-45.617108727829844,106.31803497280144,M,
-45.591265756022395,105.60340352833009,M,
-45.565422784214945,104.88877208385875,M,
-45.539579812407496,104.1741406393874,M,
-45.513736840600046,103.45950919491605,M,
-45.4878938687926,102.74487775044472,M,
-45.46205089698515,102.03024630597335,M,
-45.4362079251777,101.31561486150201,M,
-45.41036495337025,100.60098341703066,M,
-45.38452198156279,99.88635197255931,M,
-45.35867900975534,99.17172052808796,M,
-45.33283603794789,98.45708908361661,M,
-45.30699306614044,97.74245763914527,M,
-45.28115009433299,97.02782619467392,M,
-45.255307122525544,96.31319475020257,M,
-45.229464150718094,95.59856330573122,M,
-45.203621178910645,94.88393186125987,M,
-45.177778207103195,94.16930041678853,M,
-45.151935235295745,93.45466897231718,M,
-45.12609226348829,92.74003752784583,M,
-45.10024929168084,92.02540608337448,M,
-45.07440631987339,91.31077463890313,M,
-45.04856334806594,90.59614319443179,M,
-45.02272037625849,89.88151174996044,M,
-44.99687740445104,89.16688030548909,M,
-44.97103443264359,88.45224886101775,M,
-44.94519146083614,87.73761741654639,M,
-44.91934848902869,87.02298597207505,M,
-44.89350551722124,86.3083545276037,M,
-44.86766254541379,85.59372308313235,M,
-44.84181957360634,84.879091638661,M,
-44.8158942844949,84.19165810914956,M,
-44.75571350492201,83.54908791783818,M,
-44.640200642649546,82.80292345069493,M,
-44.471007905917894,81.95719142622086,M,
-44.249787502967386,81.015918562917,M,
-43.97819164203839,79.98313157928436,M,
-43.657872531371254,78.862857193824,M,
-43.29048237920634,77.65912212503697,M,
-42.87767339378401,76.37595309142432,M,
-42.42109778334462,75.01737681148708,M,
-41.92240775612852,73.58742000372625,M,
-41.38325552037608,72.09010938664292,M,
-40.80529328432766,70.52947167873812,M,
-40.190173256223595,68.90953359851287,M,
-39.53954764430423,67.23432186446816,M,
-38.855068656809976,65.50786319510514,M,
-38.138388501981154,63.73418430892478,M,
-37.39115938805813,61.91731192442814,M,
-36.615033523281255,60.06127276011626,M,
-35.811663115890894,58.17009353449016,M,
-34.98270037412739,56.24780096605089,M,
-34.12979750623112,54.29842177329948,M,
-33.25460672044243,52.32598267473699,M,
-32.358780225001674,50.33451038886442,M,
-31.44397022814922,48.32803163418287,M,
-30.511828938125404,46.31057312919332,M,
-29.564008563170606,44.28616159239684,M,
-28.602161311525172,42.25882374229445,M,
-27.627939391429457,40.2325862973872,M,
-26.642995011123826,38.21147597617613,M,
-25.64898037884864,36.19951949716229,M,
-24.647547702844246,34.20074357884671,M,
-23.640349191351,32.219174939730415,M,
-22.629037052609267,30.258840298314453,M,
-21.6152634948594,28.32376637309986,M,
-20.60068072634175,26.417979882587677,M,
-19.586940955296686,24.54550754527895,M,
-18.575696389964563,22.710376079674713,M,
-17.568599238585733,20.91661220427601,M,
-16.567301709400553,19.168242637583873,M,
-15.573456010649384,17.46929409809934,M,
-14.588714350572584,15.823793304323448,M,
-13.614728937410504,14.235766974757244,M,
-12.653151979403505,12.709241827901764,M,
-11.705635684791945,11.24824458225804,M,
-10.773832261816175,9.856801956327114,M,
-9.859393918716563,8.538940668610033,M,
-8.963972863733456,7.298687437607828,M,
-8.08922130510722,6.140068981821544,M,
-7.236791451078205,5.067112019752213,M,
-6.408335509886771,4.0838432699008775,M,
-5.605505689773275,3.1942894507685757,M,
-4.829954198978073,2.4024772808563455,M,
-4.083333245741524,1.7124334786652269,M,
-3.367295038303983,1.1281847626962584,M,
-2.6834917849058044,0.6537578514504754,M,
-2.033575693787354,0.29317946342892387,M,
-1.4191989731889836,0.05047631713263878,M,
-0.8420138313510508,-0.07032486893734077,M,
-0.30367247651391277,-0.06519737627997617,M,
