x,y,color,target
76.034076930951,194.7321017038764,M,
75.6229084819713,194.4211971788967,M,
75.22756797276965,194.09445246427268,M,
74.8465781792364,193.75271551230642,M,
74.47846187726189,193.39683427529985,M,
74.12174184273645,193.02765670555516,M,
73.7749408515504,192.64603075537434,M,
73.43658167959408,192.2528043770595,M,
73.10518710275784,191.84882552291265,M,
72.77927989693202,191.43494214523594,M,
72.45738283800694,191.01200219633137,M,
72.13801870187295,190.58085362850105,M,
71.81971026442034,190.14234439404697,M,
71.50098030153951,189.6973224452713,M,
71.18035158912079,189.24663573447606,M,
70.85634690305446,188.7911322139633,M,
70.5274890192309,188.3316598360351,M,
70.19230071354045,187.86906655299362,M,
69.84930476187343,187.40420031714075,M,
69.49702394012019,186.93790908077872,M,
69.13398102417102,186.47104079620948,M,
68.75869878991632,186.00444341573518,M,
68.36970001324639,185.53896489165783,M,
67.96550747005158,185.07545317627952,M,
67.5446439362222,184.61475622190233,M,
67.10563218764862,184.15772198082834,M,
66.64699500022117,183.70519840535957,M,
66.16725514983017,183.25803344779808,M,
65.66493541236598,182.81707506044603,M,
65.1385585637189,182.3831711956054,M,
64.58664737977928,181.95716980557827,M,
64.00772463643747,181.53991884266674,M,
63.40031310958379,181.13226625917287,M,
62.76293557510859,180.7350600073987,M,
62.09411480890221,180.34914803964634,M,
61.392373586854966,179.9753783082178,M,
60.65623468485721,179.6145987654152,M,
59.88422087879926,179.2676573635406,M,
59.07485494457147,178.93540205489603,M,
58.22665965806417,178.6186807917836,M,
57.338157795167696,178.31834152650532,M,
56.40787213177239,178.03523221136334,M,
55.43432544376856,177.7702007986597,M,
54.416040507046574,177.5240952406964,M,
53.351540097496766,177.2977634897756,M,
52.23934699100946,177.0920534981993,M,
51.077983963475,176.90781321826964,M,
49.88888356496411,176.74580288653976,M,
49.474694982844134,176.68903890302238,M,
49.06050640072416,176.63227491950502,M,
48.64631781860418,176.57551093598764,M,
48.2321292364842,176.51874695247028,M,
47.81794065436422,176.4619829689529,M,
47.403752072244245,176.40521898543554,M,
46.98956349012427,176.34845500191815,M,
46.57537490800429,176.2916910184008,M,
46.161186325884316,176.2349270348834,M,
45.74699774376433,176.17816305136606,M,
45.332809161644356,176.12139906784867,M,
44.91862057952438,176.06463508433131,M,
44.5044319974044,176.00787110081393,M,
44.09024341528443,175.95110711729657,M,
43.67605483316445,175.8943431337792,M,
43.26186625104447,175.8375791502618,M,
42.84767766892449,175.78081516674445,M,
42.433489086804514,175.72405118322706,M,
42.01930050468454,175.6672871997097,M,
41.60511192256456,175.61052321619232,M,
41.190923340444584,175.55375923267496,M,
40.77673475832461,175.49699524915758,M,
40.362546176204624,175.44023126564022,M,
39.94835759408465,175.38346728212284,M,
39.53416901196467,175.32670329860548,M,
39.119980429844695,175.2699393150881,M,
38.70579184772472,175.21317533157074,M,
38.291603265604735,175.15641134805335,M,
37.87741468348476,175.099647364536,M,
37.46322610136478,175.0428833810186,M,
37.049037519244806,174.98611939750126,M,
36.63484893712483,174.92935541398387,M,
36.22066035500485,174.87259143046649,M,
35.806471772884876,174.81582744694913,M,
35.39228319076489,174.75906346343174,M,
34.978094608644916,174.7022994799144,M,
34.56390602652494,174.645535496397,M,
34.14971744440496,174.58877151287965,M,
33.73552886228499,174.53200752936226,M,
33.321340280165,174.4752435458449,M,
32.90715169804503,174.41847956232752,M,
32.49296311592505,174.36171557881016,M,
32.078774533805074,174.30495159529278,M,
31.6645859516851,174.24818761177542,M,
31.250397369565118,174.19142362825804,M,
30.83620878744514,174.13465964474068,M,
30.422020205325165,174.0778956612233,M,
30.00783162320519,174.0211316777059,M,
29.59364304108521,173.96436769418855,M,
29.179454458965232,173.90760371067117,M,
28.765265876845255,173.8508397271538,M,
28.351077294725275,173.79407574363643,M,
27.936888712605302,173.73731176011907,M,
27.522700130485322,173.68054777660168,M,
27.108511548365342,173.62378379308433,M,
26.694322966245366,173.56701980956694,M,
26.28013438412539,173.5102558260496,M,
25.86594580200541,173.4534918425322,M,
25.451757219885437,173.39672785901485,M,
25.075252477732395,173.34454641043638,M,
24.849936373303464,173.3078244653531,M,
24.625450061091975,173.26633056465175,M,
24.401894594328525,173.22008338694428,M,
24.179370607220665,173.16910375054553,M,
23.957978269652084,173.11341460410165,M,
23.737817242090816,173.05304101625984,M,
23.518986630726758,172.9880101643835,M,
23.301584942858707,172.91835132231841,M,
23.085710042550982,172.84409584721482,M,
22.871459106579614,172.7652771654121,M,
22.658928580687885,172.68193075739163,M,
22.44821413617099,172.59409414180527,M,
22.239410626809295,172.50180685858615,M,
22.0326120461696,172.4051104511496,M,
21.82791148529363,172.30404844769237,M,
21.625401090792813,172.19866634159814,M,
21.42517202336819,172.08901157095866,M,
21.22731441677413,171.97513349721928,M,
21.031917337244334,171.85708338295862,M,
20.83906874339837,171.73491436881278,M,
20.648855446646863,171.60868144955379,M,
20.461363072113002,171.47844144933347,M,
20.276676020088164,171.34425299610407,M,
20.094877428038835,171.20617649522643,M,
19.916049133182007,171.06427410227857,M,
19.74027163564591,170.91860969507601,M,
19.567624062232618,170.76924884491697,M,
19.398184130798846,170.61625878706533,M,
19.232028115271035,170.4597083904844,M,
19.069230811310398,170.2996681268353,M,
18.909865502643385,170.13621003875397,M,
18.754003928072823,169.96940770742103,M,
18.601716249184424,169.79933621943871,M,
18.453071018763353,169.62607213303073,M,
18.308135149934955,169.44969344357906,M,
18.166973886043603,169.27027954851428,M,
18.029650771283208,169.08791121157435,M,
17.896227622092574,168.90267052644882,M,
17.76676449932856,168.7146408798238,M,
17.64131968122947,168.5239069138455,M,
17.519949637180922,168.330554488018,M,
17.40270900229598,168.13467064055348,M,
17.28965055282099,167.93634354919166,M,
17.180825182378165,167.7356624915063,M,
17.076281879055664,167.53271780471667,M,
16.976067703355476,167.3276008450218,M,
16.880227767008925,167.12040394647644,M,
16.78880521266955,166.91122037942637,M,
16.70184119449224,166.7001443085226,M,
16.619374859607603,166.4872707503327,M,
16.541443330499746,166.272695530569,M,
16.46808168829546,166.05651524095217,M,
16.399322956972345,165.8388271957302,M,
16.335198088492973,165.61972938787207,M,
16.27573594887174,165.39932044495598,M,
16.220963305180767,165.1776995847717,M,
16.170904813500588,164.9549665706574,M,
16.125583007821156,164.73122166659098,M,
16.085018289898084,164.50656559205584,M,
15.979048574105198,163.9060580803082,M,
15.684442558200132,162.76176597095548,M,
15.367798749386562,161.84016031280026,M,
15.092086586927962,161.05080606469255,M,
14.816374424469362,160.26145181658487,M,
14.540662262010763,159.47209756847715,M,
14.264950099552163,158.68274332036947,M,
13.989237937093563,157.89338907226175,M,
13.713525774634963,157.10403482415407,M,
13.437813612176363,156.31468057604636,M,
13.162101449717763,155.52532632793867,M,
12.886389287259163,154.73597207983096,M,
12.610677124800564,153.94661783172324,M,
12.334964962341964,153.15726358361556,M,
12.059252799883364,152.36790933550785,M,
11.783540637424764,151.57855508740016,M,
11.507828474966164,150.78920083929245,M,
11.232116312507564,149.99984659118476,M,
10.956404150048964,149.21049234307705,M,
10.680691987590365,148.42113809496934,M,
10.404979825131765,147.63178384686165,M,
10.129267662673165,146.84242959875394,M,
9.853555500214565,146.05307535064625,M,
9.577843337755965,145.26372110253854,M,
9.302131175297365,144.47436685443085,M,
9.026419012838765,143.68501260632314,M,
8.750706850380165,142.89565835821543,M,
8.474994687921566,142.10630411010774,M,
8.199282525462966,141.31694986200003,M,
7.923570363004365,140.52759561389234,M,
7.647858200545765,139.73824136578463,M,
7.372146038087166,138.94888711767695,M,
7.0964338756285645,138.15953286956923,M,
6.8207217131699664,137.37017862146155,M,
6.545009550711367,136.58082437335383,M,
6.269297388252767,135.79147012524612,M,
5.993585225794167,135.00211587713844,M,
5.717873063335565,134.21276162903072,M,
5.442160900876965,133.42340738092304,M,
5.1664487384183655,132.63405313281532,M,
4.890736575959766,131.8446988847076,M,
4.615024413501166,131.05534463659993,M,
4.339312251042568,130.26599038849224,M,
4.063600088583968,129.47663614038453,M,
3.787887926125366,128.68728189227681,M,
3.5121757636667663,127.89792764416913,M,
3.2364636012081682,127.10857339606142,M,
2.960751438749565,126.31921914795372,M,
2.6850392762909667,125.52986489984602,M,
2.409327113832367,124.74051065173832,M,
2.133614951373767,123.95115640363062,M,
1.857902788915169,123.16180215552292,M,
1.5821906264565673,122.37244790741522,M,
1.3064784639979674,121.58309365930751,M,
1.0307663015393693,120.79373941119982,M,
0.7550541390807695,120.00438516309211,M,
0.4793419766221678,119.21503091498441,M,
0.20362981416356796,118.42567666687671,M,
-0.0720823482950319,117.636322418769,M,
-0.34779451075363355,116.84696817066131,M,
-0.6235066732122316,116.0576139225536,M,
-0.8992188356708315,115.26825967444591,M,
-1.1341892480610791,114.57763155421192,M,
-1.3190814104777326,114.02987116752287,M,
-1.503973572894386,113.48211078083384,M,
-1.6888657353110395,112.93435039414479,M,
-1.873757897727693,112.38659000745574,M,
-2.058650060144346,111.83882962076669,M,
-2.2435422225609996,111.29106923407765,M,
-2.4284343849776526,110.7433088473886,M,
-2.6133265473943066,110.19554846069956,M,
-2.7982187098109597,109.6477880740105,M,
-2.983110872227613,109.10002768732147,M,
-3.1680030346442667,108.55226730063242,M,
-3.35289519706092,108.00450691394337,M,
-3.5377873594775733,107.45674652725434,M,
-3.7226795218942272,106.90898614056529,M,
-3.90757168431088,106.36122575387624,M,
-4.092463846727533,105.81346536718719,M,
-4.277356009144187,105.26570498049816,M,
-4.462248171560841,104.71794459380911,M,
-4.647140333977495,104.17018420712006,M,
-4.832032496394147,103.62242382043101,M,
-5.016924658810801,103.07466343374197,M,
-5.201816821227454,102.52690304705293,M,
-5.386708983644108,101.97914266036388,M,
-5.571601146060761,101.43138227367483,M,
-5.756493308477414,100.8836218869858,M,
-5.941385470894068,100.33586150029674,M,
-6.126277633310721,99.7881011136077,M,
-6.311169795727375,99.24034072691865,M,
-6.496061958144029,98.6925803402296,M,
-6.680954120560681,98.14481995354056,M,
-6.865846282977334,97.59705956685151,M,
-7.050738445393987,97.04929918016248,M,
-7.235630607810641,96.50153879347343,M,
-7.4205227702272945,95.95377840678438,M,
-7.605414932643949,95.40601802009533,M,
-7.790307095060602,94.85825763340628,M,
-7.975199257477255,94.31049724671723,M,
-8.16009141989391,93.7627368600282,M,
-8.344983582310562,93.21497647333915,M,
-8.529875744727216,92.6672160866501,M,
-8.71476790714387,92.11945569996107,M,
-8.899660069560522,91.57169531327202,M,
-9.084552231977176,91.02393492658297,M,
-9.269444394393828,90.47617453989392,M,
-9.454336556810484,89.92841415320488,M,
-9.639228719227136,89.38065376651583,M,
-9.82412088164379,88.83289337982679,M,
-10.009013044060444,88.28513299313775,M,
-10.193905206477096,87.7373726064487,M,
-10.37879736889375,87.18961221975965,M,
-10.563689531310404,86.6418518330706,M,
-10.748581693727056,86.09409144638155,M,
-10.933473856143708,85.54633105969252,M,
-11.118366018560362,84.99857067300347,M,
-11.303258180977018,84.45081028631442,M,
-11.48815034339367,83.90304989962539,M,
-11.673042505810324,83.35528951293634,M,
-11.857934668226976,82.80752912624729,M,
-12.042826830643632,82.25976873955824,M,
-12.235078059412356,81.65139813595316,M,
-12.424433394826913,80.9342753378925,M,
-12.6081327093258,80.11694588720353,M,
-12.785753670906736,79.2034736563399,M,
-12.956873947567441,78.19792251775532,M,
-13.121071207305626,77.10435634390343,M,
-13.27792311811902,75.92683900723799,M,
-13.42700734800534,74.66943438021259,M,
-13.567901564962305,73.336206335281,M,
-13.700183436987626,71.93121874489681,M,
-13.82343063207903,70.45853548151376,M,
-13.937220818234234,68.92222041758552,M,
-14.041131663450955,67.32633742556575,M,
-14.134740835726909,65.67495037790812,M,
-14.217626003059824,63.972123147066355,M,
-14.28936483344741,62.2219196054941,M,
-14.349534994887389,60.428403625645046,M,
-14.397714155377486,58.595639079972884,M,
-14.43347998291541,56.72768984093127,M,
-14.456410145498882,54.82861978097389,M,
-14.466082311125621,52.902492772554446,M,
-14.46207414779335,50.95337268812659,M,
-14.443963323499787,48.985323400144026,M,
-14.411327506242642,47.0024087810604,M,
-14.363744364019645,45.00869270332943,M,
-14.300791564828508,43.00823903940477,M,
-14.222046776666954,41.0051116617401,M,
-14.127087667532695,39.00337444278911,M,
-14.01549190542346,37.007091255005484,M,
-13.88683715833696,35.02032597084289,M,
-13.740701094270916,33.047142462755026,M,
-13.576661381223046,31.091604603195556,M,
-13.394295687191072,29.15777626461817,M,
-13.193181680172707,27.249721319476528,M,
-12.97289702816568,25.371503640224333,M,
-12.733019399167697,23.527187099315242,M,
-12.473126461176484,21.720835569202958,M,
-12.19279588218976,19.956512922341147,M,
-11.891605330205241,18.238283031183496,M,
-11.569132473220646,16.57020976818368,M,
-11.224954979233699,14.956357005795386,M,
-10.858650516242111,13.40078861647228,M,
-10.469796752243607,11.907568472668054,M,
-10.057971355235903,10.480760446836385,M,
-9.622751993216719,9.124428411430946,M,
-9.163716334183768,7.842636238905422,M,
-8.680442046134777,6.639447801713496,M,
-8.172506797067461,5.518926972308849,M,
-7.639488254979541,4.485137623145156,M,
-7.0809640878687325,3.542143626676098,M,
-6.496511963732756,2.694008855355354,M,
-5.88570955056933,1.9447971816366048,M,
-5.248134516376175,1.2985724779735304,M,
-4.583364529151008,0.7593986168198099,M,
-3.890977256891546,0.3313394706291233,M,
-3.1705503675955065,0.018458911855149474,M,
-2.421661529260616,-0.17517918704842828,M,
-1.6438884098845892,-0.24551095362793238,M,
-0.8368086774651441,-0.18847251542968288,M,
0.0,0.0,M,
