x,y,color,target
-41.88765499531003,72.71948041943176,M,
-41.33150750957249,70.3651605387851,M,
-40.73657323705868,67.96709420710108,M,
-40.104045381997175,65.5308798976009,M,
-39.435117148616534,63.062116083505686,M,
-38.73098174114531,60.56640123803661,M,
-37.99283236381206,58.04933383441488,M,
-37.22186222084536,55.51651234586164,M,
-36.41926451647377,52.97353524559809,M,
-35.58623245492582,50.426001006845375,M,
-34.72395924043012,47.87950810282471,M,
-33.833638077215205,45.33965500675724,M,
-32.91646216950964,42.81204019186416,M,
-31.973624721541988,40.302262131366625,M,
-31.00631893754082,37.81591929848583,M,
-30.01573802173467,35.35861016644292,M,
-29.00307517835213,32.93593320845911,M,
-27.96952361162174,30.553486897755523,M,
-26.916276525772076,28.216869707553386,M,
-25.84452712503169,25.931680111073838,M,
-24.755468613629155,23.703516581538082,M,
-23.650294195793016,21.537977592167266,M,
-22.53019707575185,19.440661616182588,M,
-21.396370457734207,17.417167126805204,M,
-20.25000754596865,15.473092597256292,M,
-19.09230154468375,13.614036500757035,M,
-17.924445658108063,11.8455973105286,M,
-16.74763309047014,10.17337349979216,M,
-15.563057045998555,8.602963541768904,M,
-14.371910728921872,7.139965909679997,M,
-13.175387343468646,5.789979076746617,M,
-11.974680093867441,4.558601516189932,M,
-10.770982184346813,3.451431701231123,M,
-9.565486819135332,2.474068105091361,M,
-8.359387202461557,1.6321092009918243,M,
-7.153876538554045,0.931153462153685,M,
-5.95014803164136,0.3767993617981191,M,
-4.749394885952059,-0.02535462685370171,M,
-3.552810305714714,-0.2697100305805967,M,
-2.3615874951578824,-0.35066837616139473,M,
-1.1769196585101236,-0.2626311903749207,M,
0.0,0.0,M,
