x,y,color,target
-16.120234146061478,158.5169438839888,M,
-17.131274629529106,158.13124309154108,M,
-18.09628839835168,157.6416346903794,M,
-19.004631784963987,157.05351884082003,M,
-19.846286170612082,156.3733821960018,M,
-20.611968486209232,155.60872635702125,M,
-21.029036523996616,155.1556510574043,M,
-21.446104561784004,154.70257575778734,M,
-21.86317259957139,154.2495004581704,M,
-22.280240637358773,153.7964251585534,M,
-22.697308675146157,153.34334985893645,M,
-23.114376712933545,152.8902745593195,M,
-23.53144475072093,152.43719925970254,M,
-23.948512788508314,151.98412396008558,M,
-24.365580826295698,151.53104866046863,M,
-24.782648864083086,151.07797336085167,M,
-25.19971690187047,150.62489806123472,M,
-25.616784939657855,150.17182276161773,M,
-26.033852977445243,149.71874746200078,M,
-26.450921015232627,149.26567216238382,M,
-26.86798905302001,148.81259686276687,M,
-27.285057090807395,148.3595215631499,M,
-27.70212512859478,147.90644626353296,M,
-28.119193166382168,147.453370963916,M,
-28.536261204169552,147.00029566429902,M,
-28.953329241956936,146.54722036468206,M,
-29.370397279744324,146.0941450650651,M,
-29.787465317531705,145.64106976544815,M,
-30.204533355319093,145.1879944658312,M,
-30.62160139310648,144.73491916621424,M,
-31.03866943089386,144.28184386659728,M,
-31.45573746868125,143.82876856698033,M,
-31.872805506468634,143.37569326736337,M,
-32.28987354425602,142.9226179677464,M,
-32.706941582043406,142.46954266812944,M,
-33.124009619830794,142.01646736851248,M,
-33.541077657618175,141.56339206889552,M,
-33.95814569540556,141.11031676927857,M,
-34.37521373319294,140.6572414696616,M,
-34.79228177098033,140.20416617004466,M,
-35.20934980876772,139.75109087042767,M,
-35.6264178465551,139.29801557081072,M,
-36.04348588434249,138.84494027119376,M,
-36.460553922129876,138.3918649715768,M,
-36.877621959917256,137.93878967195985,M,
-37.29468999770464,137.4857143723429,M,
-37.711758035492025,137.03263907272594,M,
-38.12882607327941,136.579563773109,M,
-38.5458941110668,136.126488473492,M,
-38.96296214885418,135.67341317387505,M,
-39.38003018664158,135.2203378742581,M,
-39.79709822442896,134.76726257464114,M,
-40.21416626221634,134.31418727502418,M,
-40.631234300003726,133.86111197540723,M,
-41.048302337791114,133.40803667579027,M,
-41.465370375578495,132.9549613761733,M,
-41.882438413365875,132.50188607655633,M,
-42.29950645115326,132.04881077693938,M,
-42.71657448894065,131.59573547732242,M,
-43.13364252672804,131.14266017770547,M,
-43.55071056451543,130.6895848780885,M,
-43.96777860230281,130.23650957847155,M,
-44.384846640090196,129.7834342788546,M,
-44.801914677877576,129.33035897923762,M,
-45.218982715664964,128.87728367962066,M,
-45.69519467823293,128.3566549820283,M,
-46.35645104334656,127.52284621194269,M,
-46.926613556526235,126.62428527686953,M,
-47.39939358185349,125.67088289952484,M,
-47.769576568423844,124.67315467905156,M,
-48.03307956449646,123.64210510869344,M,
-48.186996250614314,122.58910620118716,M,
-48.2296289949998,121.52577206057985,M,
-48.160507577669236,120.46383078388837,M,
-48.02296804859398,119.58361494062365,M,
-47.91624127025424,118.96212327653204,M,
-47.809514491914506,118.34063161244043,M,
-47.70278771357477,117.71913994834883,M,
-47.59606093523503,117.09764828425722,M,
-47.489334156895296,116.47615662016563,M,
-47.382607378555555,115.85466495607402,M,
-47.27588060021582,115.23317329198241,M,
-47.16915382187609,114.6116816278908,M,
-47.062427043536346,113.9901899637992,M,
-46.95570026519661,113.3686982997076,M,
-46.84897348685687,112.747206635616,M,
-46.742246708517136,112.12571497152439,M,
-46.6355199301774,111.50422330743278,M,
-46.52879315183766,110.88273164334117,M,
-46.42206637349793,110.26123997924957,M,
-46.315339595158186,109.63974831515796,M,
-46.20861281681845,109.01825665106637,M,
-46.10188603847872,108.39676498697476,M,
-45.995159260138976,107.77527332288315,M,
-45.88843248179924,107.15378165879154,M,
-45.7817057034595,106.53228999469994,M,
-45.67497892511977,105.91079833060834,M,
-45.568252146780026,105.28930666651674,M,
-45.46152536844029,104.66781500242513,M,
-45.35479859010056,104.04632333833352,M,
-45.248071811760816,103.42483167424191,M,
-45.14134503342108,102.80334001015031,M,
-45.03461825508134,102.1818483460587,M,
-44.92789147674161,101.56035668196711,M,
-44.82116469840187,100.9388650178755,M,
-44.71443792006213,100.31737335378389,M,
-44.6077111417224,99.69588168969229,M,
-44.500984363382656,99.07439002560068,M,
-44.39425758504292,98.45289836150909,M,
-44.28753080670319,97.83140669741746,M,
-44.18080402836345,97.20991503332587,M,
-44.07407725002371,96.58842336923426,M,
-43.96735047168397,95.96693170514266,M,
-43.86062369334424,95.34544004105105,M,
-43.7538969150045,94.72394837695944,M,
-43.64717013666476,94.10245671286785,M,
-43.54044335832503,93.48096504877624,M,
-43.43371657998529,92.85947338468463,M,
-43.32698980164555,92.23798172059303,M,
-43.22026302330582,91.61649005650142,M,
-43.11353624496608,90.99499839240981,M,
-43.00680946662634,90.3735067283182,M,
-42.9000826882866,89.75201506422661,M,
-42.79335590994687,89.130523400135,M,
-42.686629131607134,88.5090317360434,M,
-42.57990235326739,87.88754007195179,M,
-42.47317557492766,87.26604840786018,M,
-42.36644879658792,86.64455674376859,M,
-42.25972201824818,86.02306507967697,M,
-42.15299523990845,85.40157341558537,M,
-42.04626846156871,84.78008175149377,M,
-41.939541683228974,84.15859008740216,M,
-41.83281490488923,83.53709842331057,M,
-41.7260881265495,82.91560675921895,M,
-41.61844851670841,82.30986064258073,M,
-41.47973754731954,81.63023128388724,M,
-41.30376053395067,80.84865055222191,M,
-41.09145493337522,79.96918456582529,M,
-40.84375820236657,78.9958994429379,M,
-40.56160779769814,77.93286130180019,M,
-40.24594117614331,76.78413626065267,M,
-39.89769579447551,75.5537904377359,M,
-39.517809109468125,74.24588995129035,M,
-39.10721857789457,72.86450091955656,M,
-38.66686165652823,71.41368946077499,M,
-38.19767580214251,69.89752169318614,M,
-37.70059847151082,68.32006373503056,M,
-37.17656712140655,66.6853817045487,M,
-36.62651920860309,64.9975417199811,M,
-36.05139218987389,63.26060989956828,M,
-35.4521235219923,61.47865236155073,M,
-34.82965066173176,59.65573522416895,M,
-34.18491106586564,57.79592460566345,M,
-33.51884219116735,55.90328662427472,M,
-32.83238149441031,53.98188739824329,M,
-32.126466432367906,52.03579304580965,M,
-31.40203446181354,50.0690696852143,M,
-30.660023039520613,48.08578343469775,M,
-29.90136962226253,46.090000412500515,M,
-29.12701166681269,44.0857867368631,M,
-28.337886629944492,42.077208526026,M,
-27.534931968431344,40.0683318982297,M,
-26.719085139046648,38.06322297171476,M,
-25.891283598563803,36.06594786472164,M,
-25.05246480375621,34.080572695490865,M,
-24.203566211397266,32.11116358226293,M,
-23.345525278260382,30.16178664327836,M,
-22.479279461118953,28.236507996777636,M,
-21.60576621674638,26.33939376100126,M,
-20.725923001916065,24.474510054189757,M,
-19.84068727340142,22.645922994583636,M,
-18.950996487975836,20.85769870042338,M,
-18.05778810241271,19.113903289949505,M,
-17.161999573485456,17.418602881402524,M,
-16.26456835796747,15.775863593022933,M,
-15.366431912632152,14.18975154305124,M,
-14.468527694252902,12.664332849727947,M,
-13.571793159603127,11.203673631293563,M,
-12.677165765456223,9.811840005988586,M,
-11.785582968585594,8.492898092053522,M,
-10.897982225764643,7.25091400772889,M,
-10.015300993766772,6.089953871255188,M,
-9.138476729365381,5.014083800872918,M,
-8.268446889333871,4.027369914822584,M,
-7.406148930445644,3.1338783313446967,M,
-6.552520309474103,2.337675168679758,M,
-5.708498483192646,1.6428265450682724,M,
-4.875020908374679,1.0533985787507463,M,
-4.0530250417936,0.5734573879676845,M,
-3.243448340222807,0.2070690909595907,M,
-2.4472282604357116,-0.04170019403302516,M,
-1.66530225920571,-0.16878434876966092,M,
-0.8986077933062038,-0.1701172550098114,M,
-0.14808231951059483,-0.04163279451297135,M,
